x,y
-0.0017970760546502222,-0.20071051406155477
-0.0017970760546502222,-0.20071051406155477
-0.0017970760546502222,-0.20071051406155477
-0.0017970760546502222,-0.20071051406155477
-0.0017970760546502222,-0.20071051406155477
-0.0017970760546502222,-0.20071051406155477
-0.0017970760546502222,-0.20071051406155477
-0.0017970760546502222,-0.20071051406155477
-0.0017970760546502222,-0.20071051406155477
-0.0017970760546502222,-0.20071051406155477
-0.0017970760546502222,-0.20071051406155477
-0.0017970760546502222,-0.20071051406155477
-0.0017970760546502222,-0.20071051406155477
-0.0017970760546502222,-0.20071051406155477
-0.0017970760546502222,-0.20071051406155477
-0.0017970760546502222,-0.20071051406155477
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
0.03959028823601222,-0.21108033676194138
